AID	SRR3143900	SRR3143933	SRR3143944	SRR3143946	SRR3143947	SRR3143948	SRR3143949	SRR3143950	SRR3144042	SRR3144056	SRR3144066	SRR3144068	SRR3144071	SRR3144090	SRR3145342	SRR3145357	SRR3145358	DRR100563	DRR100572	SRR13174100	SRR13174088	SRR13174066	SRR13174095	SRR15400843	SRR15400845	SRR15400848	SRR15400849	SRR15400851	ERR4837018	ERR4837020	ERR4837022	ERR4837023	ERR4837024	ERR4837040	ERR4837041	ERR4837042	ERR4837044	ERR4837045	SRR064846	SRR064848	SRR064849	SRR064851	SRR064852	SRR064854	SRR064855	SRR064857	SRR064858	SRR064860	SRR064863	SRR064864	SRR064866	SRR064867	SRR064869	SRR064873	SRR064875	SRR064876	SRR064878	SRR064879	SRR064880	SRR064883	SRR064884	SRR064885	SRR064886	SRR064887	SRR064888	SRR064889	SRR064890	SRR064907	SRR064908	SRR064909	SRR064911	SRR064912	SRR064913	SRR064914	SRR064915	SRR064916	SRR1008737	SRR1008760	SRR1008761	SRR1008762	SRR1008945	SRR1008954	SRR1008955	SRR1008956	SRR1009053	SRR1009062	SRR1009063	SRR1009064	SRR5218336	SRR5218340	SRR5548014	SRR5548021	SRR5548023	SRR5548024	SRR5548026	SRR5548027	SRR5548029	SRR5548030	SRR5548031	SRR5548033	SRR5548034	SRR5548036	SRR5548039	SRR5548045	SRR5548046	SRR5548051	SRR5548054	SRR5548066	SRR5548070	SRR5548075	SRR5548076	SRR5548081	SRR5548084	SRR5548107	SRR5548108	SRR5548109	SRR5548121	SRR5548122	SRR5548123	SRR5548125	SRR5548168	SRR5548169	SRR5548170	SRR5548171	SRR5548172	SRR5548173	SRR5548174	SRR5548175	SRR5548176	SRR5548177	SRR5548179	SRR5548181	SRR5548182	SRR5548183	SRR5548184	SRR5548186	SRR5548187	SRR5548188	SRR5548221	SRR5548279	SRR5548281	SRR5548300	SRR5548357	SRR5548364	SRR5548438	SRR5548440	SRR5548442	SRR5548443	SRR5548444	SRR5548445	SRR5548446	SRR5548447	SRR5548448	SRR5548449	SRR5548450	SRR5548451	SRR5548452	SRR5548455	SRR5548456	SRR5548457	SRR5548458	SRR5548459	SRR5548460	SRR5548461	SRR5548462	SRR5548463	SRR5548464	SRR5548465	SRR5548466	SRR5548467	SRR5548470	SRR5548471	SRR5548472	SRR5548473	SRR5548474	SRR5548475	SRR5548476	SRR5548477	SRR5548478	SRR5548479	SRR5548480	SRR5548481	SRR5548482	SRR5548485	SRR5548486	SRR5548487	SRR5548488	SRR5548489	SRR5548491	SRR5548493	SRR5548501	SRR5548503	SRR5548508	SRR5548510	SRR5548513	SRR5548515	SRR5548796	SRR5548822	SRR5548824	SRR5548826	SRR5548828	SRR5548830	SRR5548831	SRR5548832	SRR5548834	SRR5548835	SRR5548836	SRR5548838	SRR5548844	SRR5548846	SRR5548848	SRR5548850	SRR5548852	SRR5548866	SRR5548868	DRR100552	DRR100553	DRR100554	DRR100555	DRR100556	DRR100557	DRR100559	DRR100560	a206643	a206644	a206675	a206677	a206678	a206683	a206684	a215003	a215004	a215007	a215008	a215009	a215010	a215048	a215055	a215056	a215074	a215077	a215080	a222170	a222171	a224844	a224845	SRR5578912	SRR5578920	SRR5578935	SRR5578939	SRR5578943	SRR5578954	SRR5578955	SRR5578958	SRR5578959	SRR5578964	SRR5578966	SRR5578985	SRR5578988	SRR5578990	SRR5579002	SRR5579006	SRR5579012	SRR5579021	SRR5579026	SRR5579045	SRR5579051	SRR5579057	SRR5579061	SRR5579062	SRR5579063	SRR5579067	SRR5579068	SRR5579069	SRR5579074	SRR5579075	SRR5579086	SRR5579094	SRR5579095	SRR5579098	SRR5579105	SRR5579109	SRR5579115	SRR6505416	SRR6505417	SRR6505425	SRR6505426	SRR6505427	SRR6505428	SRR6505429	SRR6505430	SRR6505431	SRR6505433	SRR6505447	SRR6505453	SRR6505456	SRR6505468	SRR6505469	SRR6505470	SRR6505471	SRR6505474	SRR6505475	SRR6505476	SRR6505477	SRR6505478	SRR6505479	SRR6505502	SRR6505507	SRR6505512	SRR6505513	SRR6505514	SRR6505515	SRR6505522	SRR6505533	SRR6505548	SRR6505550	SRR6505551	SRR6505552	SRR6505553	SRR6505554	SRR6505555	SRR6505556	SRR6505557	SRR6505558	SRR6505559	SRR6505560	SRR6505561	SRR6505564	SRR6505565	SRR6505589	SRR6505590	SRR6505591	SRR6505592	SRR6505593	SRR6505594	SRR6505595	SRR6505596	SRR6505597	SRR6505598	SRR6505599	SRR6505600	SRR6505601	SRR6505603	SRR6505608	SRR6505628	SRR6505629	SRR6505630	SRR6505631	SRR6505632	SRR6505633	SRR6505634	SRR6505635	SRR6505636	SRR6505637	SRR6505639	SRR6505640	SRR6505641	SRR6505642	SRR6505644	SRR6505645	SRR6505646	SRR6505658	SRR6505666	SRR6505669	SRR6505670	SRR6505671	SRR6505672	SRR6505675	SRR6505676	SRR6505678	SRR6505679	SRR6505680	SRR6505690	SRR6505691	SRR6505692	SRR6505693	SRR6505696	SRR6505697	SRR6505698	SRR6505699	SRR6505700	SRR6505701	SRR6505705	SRR6505706	SRR6505707	SRR6505708	SRR6505709	SRR6505710	SRR6505711	SRR6505714	SRR6505715	SRR6505718	SRR6505729	SRR6505730	SRR6505731	SRR6505732	SRR6505733	SRR6505734	SRR9008967	SRR9008969	SRR9008976	SRR9008978	SRR9008979	SRR9008980	SRR9008981	CSM5FZ4G	CSM5FZ4O	CSM5MCUI	MSM5LLFK	MSM5LLFS	MSM5LLFU	MSM5LLIQ	SRR10735852	SRR10735854	SRR10735856	SRR10735860	SRR10735861	SRR10735862	SRR10735863	SRR10735864	SRR10735865	SRR10735866	SRR10735873	SRR10735874
otu482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135692575	0	0	0.01964984	0.295335623	0	0	0	0.167584391	0.182648402	0	0.04517426	0.209958948	0.008912126	0.401208236	0.092040117	0	0	0	0	0.028836982	0.042522364	0	0	0	0	0.050823642	0.032827375	0.066336039	0	0	0	0.122893258	0	0	0	0.145650351	0.056197816	0.160126297	0	0	0.210571654	0.337687162	0	0.532541349	0.196838158	0	0.015431078	0	0	0.280961183	0.006338207	0	0.15117615	0.201832321	0	0.042475186	0.041538739	0	0.01375169	0.904300769	0.373927084	0.004217007	0.414189155	0	0.029996455	0.055073661	0.012863942	0	0.083394748	0.09702458	0.004573519	0	0.415895568	0.033285782	1.143381532	0.082966475	0.430725054	0.139602265	0.289238419	0.118818469	0.003389945	0.107966151	0.07521059	0.132322868	0	0	0	0	0.035878604	0	0.013579576	0.017401897	0.040308038	0	0	0.011679514	0.029155126	0	0	0.008018603	0.008995811	0	0	0	0	0	0	0	0	0.07394669	0	0.52244582	0	0	0.047298895	0	0.300536342	7.767586782	0.424515787	0.013698255	0.027086406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.685610114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055903399	0	0	0	0	0	0.015234945	0	0	0	0	0	0.0415043	0	0	0	0	0	0	0	0.02356823	0	4.11054518	0	0	0	0	0	0	0	0	0.188791311	0	0	1.004104692	0.334510811	0.336039693	0.221412336	0.080096115	1.069608289	0	0	0	0.911671467	0	0	0	0	0	0	0	0	0	0	0	0.066823189	0	0.01375169	0.178011962	0	0.069580619	0	0.126696833	0.065446811	0	0.057887741	0.029667931	0	0.589077804	7.207866453	0	0	0	0	0.035557061	0	0.09482418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019710475	0	0	0	0	0	0	0	0	0	0	0.185165211	0	0	0	0	0.029234738	0	0	0.210688592	0.060106641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080272284	0	0.267737617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028839221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008062728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036101083	0.024058703	0	0	0	0	0	0	0.027159153	0	0	0	0	0	0.02082509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304572518	0.070623736	0	0	0.076953629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032735367	0.02824165	0	0	0	0	0	0	0.063057004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189226694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117804552	0.059819911	0	0	0	0	0	0	0	0.029439184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127533339	0	0.22833794	0	0	0.042598509	0	0	0	0	0	0	0	0	0	0	0	0.022523537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198484302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141451229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208835341	0.050374662	0	0	0	0.056049323	0.022046463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153354633	0	0	0	0	0	0	0	0	0	0	0.036177814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022044397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204058497	0	0	0	0.143605667	0	0.002913286	0	0	0	0	0	0	0	0	0	0	0	0.92272203	0.115874855	0	0	0	0	0	0.012272448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu489	0	0	0	0	0	0	0	0	0	0.082567523	0	0	0.441860316	0.185628184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu490	0	0.039073947	0.556443831	0.096172341	0.049838315	0.100085349	0.026489526	0.010571719	0	0.016326911	0.017588246	0	0.025726947	0.027960731	0.174320981	0.109713442	0.059537099	0	0	0.028370652	0	0.376621861	0	0	0	0	0.22322916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008032129	0	0	0.006976663	0.067372092	0	0	0	0	0	0	0.040167095	0	0	0.912155463	0	2.065660817	0.421911258	0	0.601939583	0	0	0.122584788	0	0	0	0	0.278077294	0.223706696	0	0.20696985	0	0	0	0	0.2600104	0.082688559	0.266838425	0	0	0	0.054056489	0	0	0.07624857	0	0.109817703	0	0	0	0	0	0	0	0	0	0.029788502	0	0.086517664	0	0.573713098	0.855504372	0	0	0	0	0	0	0	0	0.015749024	0	0	0	0	0	0	0	0	0	0.334313217	0.015361657	0.021212507	0.086791604	0	0	0	0	0	0	0	0	0	0	0	0.104727708	0.057315433	0.037188014	0.021559856	0	0.059156596	0	0.022172502	0	0	0.087185907	0.097525736	0	0	0	0	0	0	0	0	0	0	0	0.023272953	0	0.06860279	0	0	0	0	0.037250254	0	0	0.026294402	0	0	0	0.051143201	0	0.118603444	0	0.094600667	0	0	0	0	0	0.016971806	0	0	0	0.016660072	0.070774414	0	0	0	0	0.01489647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu491	0.037151951	0	0.657871567	0.362890299	0.326846625	0.230257704	0.038715462	0.072944858	0	0.295283855	0.320647247	0.097163078	0.051453894	0.034174226	0.041016701	0.042147342	0.022326412	0.116862249	0.837645537	0.115664964	0.112966601	0	0.062032602	0.061755764	0	0.356628489	0.196574932	0.504456028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867693549	1.656959229	2.389277389	1.130414991	1.055576752	1.603053435	0	0	0	0	0	0	0	0	0	0.137807483	0.073849184	0	0	0	0	0	0	0	0	0	0	0.028335747	0.122062862	0.024418321	0.035667578	0	0	0.064500276	0	0	0	0	0	0	0.522175953	0.383940325	2.007381985	0	2.326568736	0.100323264	0	0	0	0.08319153	0.121988411	0	0	0	0	0	0	0	0	0.058666907	0	0	0	0	0	0	0	0.040542367	1.298985624	0	0	0.787497711	0	0	0	0	0	0	0	0	0	0	0	0	0.533525595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880493387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129410018	0	0	0.077863428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
otu492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007650775	0	0	0	0	0.007907014	0	0.014840924	0	0	0	0	0	0	0	0	0.007826686	0	0	0	0	0	0	0	0	0.018397233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111888112	0.557338287	0	0	0	1.01999184	0	0.038530696	0	0	0	0.549282881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041732208	0	0	0	0	0.100937275	0	0.033880695	0	0	0.073785423	0.336422496	0	0	0	0	0.008872918	0.025198438	0.034281062	0.251721484	0	0	0	0.025011333	0.022112013	0	0	0	0	0.057273769	0	0.057806374	0.178752703	0.037465211	0.060893099	0	0	0	0.296272698	0	0.307235394	0	0	0	0	0.005389964	0	0.044367447	0	0.076595916	0	0.03461645	0.024590897	0	0	0.247530426	0.448590145	0.042491714	0	0.055902831	0	0.493578032	0.019275781	0.360190386	0	0.091152399	0.281833303	0	0	0	0.111745126	0.173615417	0.066034541	0	0.12116423	0	2.091205057	0	0.887073242	0	0.039095393	0	0	0	0	0	0	0.076045627	0.008700948	0.129410018	0	0	0.07202367	0.045815198	0.135886874	0	0	0	0	0	0	0.026965807	0	0	0	0	0	0	0	0	0.005816772	0	0.336259225	2.593859811	0	0.500795967	0.024656859	0.072230415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
